Year,category,college,branch,Cutoff_Rank,Fees,Placement_Percentage,Average_Package,NIRF_Rank,Total_Seats,Available_Seats,Seat_Ratio,Recommendation_Score
2025,BC,GHI Engineering College,ECE,26224,147405,96,12.4,23,127,24,0.1889763779527559,68.07952755905511
2025,BC,DEF Engineering College,CSE,26236,161188,75,13.4,150,85,10,0.11764705882352941,23.252941176470586
2025,SC,GHI Engineering College,CSE,26251,93343,93,7.9,122,173,37,0.2138728323699422,33.47745664739884
2025,OC,GHI Engineering College,IT,26275,137474,96,7.1,98,240,20,0.08333333333333333,38.166666666666664
2025,SC,GHI Engineering College,ECE,26286,106127,81,7.3,52,201,7,0.03482587064676617,46.69651741293532
2025,SC,GHI Engineering College,EEE,26288,174837,87,14.3,35,168,26,0.15476190476190477,62.995238095238086
2025,OC,DEF Engineering College,IT,26356,155886,88,5.2,93,174,27,0.15517241379310345,36.803448275862074
2025,BC,DEF Engineering College,IT,26374,124010,86,14.6,110,184,42,0.22826086956521738,41.96521739130435
2025,BC,GHI Engineering College,CSE,26387,144959,91,9.1,140,200,21,0.105,26.5
2025,BC,GHI Engineering College,CSE,26460,139997,91,13.3,130,176,12,0.06818181818181818,32.96363636363637
2025,SC,GHI Engineering College,EEE,26467,165397,92,5.8,23,103,37,0.3592233009708738,63.68446601941748
2025,SC,DEF Engineering College,ECE,26509,179024,79,12.7,104,82,47,0.573170731707317,46.66341463414634
2025,BC,GHI Engineering College,ECE,26542,150932,91,7.7,22,225,23,0.10222222222222223,60.44444444444445
2025,SC,DEF Engineering College,EEE,26543,177273,86,4.5,25,61,22,0.36065573770491804,60.01311475409836
2025,BC,DEF Engineering College,ECE,26549,158047,95,4.7,66,187,12,0.06417112299465241,44.68342245989305
2025,SC,DEF Engineering College,ECE,26614,126193,84,12.5,39,102,8,0.0784313725490196,57.568627450980394
2025,OC,GHI Engineering College,IT,26668,179397,83,4.4,86,84,31,0.36904761904761907,40.88095238095238
2025,SC,GHI Engineering College,IT,26670,162958,77,6.8,58,63,27,0.42857142857142855,51.07142857142857
2025,SC,DEF Engineering College,CSE,26676,156849,83,13.6,104,237,50,0.2109704641350211,41.51940928270042
2025,OC,GHI Engineering College,CSE,26693,171351,76,11.4,82,77,20,0.2597402597402597,44.79480519480519
2025,OC,DEF Engineering College,IT,26718,125072,88,14.7,37,167,24,0.1437125748502994,62.874251497005986
2025,OC,GHI Engineering College,IT,26728,178451,89,7.2,58,99,42,0.42424242424242425,54.984848484848484
2025,SC,GHI Engineering College,EEE,26796,147139,96,9.2,90,73,46,0.6301369863013698,53.602739726027394
2025,OC,GHI Engineering College,IT,26817,173806,86,8.2,139,145,15,0.10344827586206896,24.368965517241385
2025,SC,DEF Engineering College,ECE,26817,97817,87,14.9,81,229,27,0.11790393013100436,49.058078602620085
2025,BC,GHI Engineering College,CSE,26832,130088,76,6.2,83,81,12,0.14814814814814814,37.06296296296296
2025,SC,DEF Engineering College,EEE,26849,174476,79,4.1,63,233,10,0.04291845493562232,39.75836909871244
2025,SC,GHI Engineering College,ECE,26897,99278,97,11.3,42,157,9,0.05732484076433121,58.94649681528662
2025,BC,DEF Engineering College,ECE,26912,164592,88,14.5,112,161,7,0.043478260869565216,38.1695652173913
2025,BC,DEF Engineering College,CSE,26913,124085,82,14.9,120,62,39,0.6290322580645161,46.08064516129032
2025,SC,GHI Engineering College,CSE,26938,157264,91,4.6,62,228,17,0.07456140350877193,44.79122807017544
2025,BC,GHI Engineering College,EEE,26956,112705,87,13.5,117,197,45,0.22842639593908629,39.068527918781726
2025,SC,DEF Engineering College,EEE,26960,126797,81,5.4,31,226,37,0.16371681415929204,53.67433628318584
2025,OC,GHI Engineering College,IT,27030,127888,95,12.3,77,95,28,0.29473684210526313,53.59473684210526
2025,BC,DEF Engineering College,EEE,27047,137345,75,12.5,128,233,49,0.21030042918454936,30.80600858369099
2025,BC,GHI Engineering College,EEE,27076,124531,88,4.3,38,193,9,0.046632124352331605,50.23264248704663
2025,BC,DEF Engineering College,CSE,27081,141670,82,7.6,149,112,24,0.21428571428571427,21.785714285714285
2025,SC,MNO Engineering College,IT,27082,125969,89,11.7,82,125,23,0.184,47.480000000000004
2025,BC,GHI Engineering College,CSE,27084,169672,90,8.2,46,67,34,0.5074626865671642,61.54925373134329
2025,BC,DEF Engineering College,CSE,27148,175291,94,5.7,93,110,22,0.2,40.0
2025,SC,PQR Engineering College,CSE,27149,134190,98,8.9,135,220,12,0.05454545454545454,28.890909090909087
2025,OC,DEF Engineering College,CSE,27159,158258,81,6.3,40,142,46,0.323943661971831,55.07887323943662
2025,SC,JKL Engineering College,EEE,27179,156664,90,6.6,75,218,27,0.12385321100917432,43.57706422018349
2025,SC,PQR Engineering College,IT,27253,174906,83,13.4,100,95,23,0.24210526315789474,43.142105263157895
2025,OC,DEF Engineering College,EEE,27255,179000,81,11.1,148,172,16,0.09302325581395349,22.860465116279073
2025,BC,DEF Engineering College,EEE,27262,160533,75,15.0,86,115,21,0.1826086956521739,45.35217391304348
2025,BC,GHI Engineering College,ECE,27273,143603,78,6.1,69,197,12,0.06091370558375635,40.018274111675126
2025,OC,GHI Engineering College,ECE,27298,140595,81,12.3,26,72,40,0.5555555555555556,69.91111111111111
2025,SC,MNO Engineering College,EEE,27341,102064,86,5.4,74,91,7,0.07692307692307693,40.53846153846154
2025,OC,DEF Engineering College,EEE,27346,90083,89,13.1,99,191,27,0.14136125654450263,42.92722513089005
2025,BC,DEF Engineering College,EEE,27355,147263,81,10.0,55,92,24,0.2608695652173913,53.017391304347825
2025,OC,DEF Engineering College,CSE,27373,157732,90,12.4,119,208,5,0.02403846153846154,34.180769230769236
2025,OC,DEF Engineering College,IT,27430,121001,90,4.2,150,80,8,0.1,18.2
2025,OC,GHI Engineering College,ECE,27535,104952,80,7.4,38,128,31,0.2421875,54.84374999999999
2025,BC,GHI Engineering College,IT,27795,129258,83,13.5,107,196,20,0.10204081632653061,38.34081632653061
2025,BC,GHI Engineering College,IT,27806,156928,96,11.8,96,179,23,0.12849162011173185,44.369832402234636
2025,OC,GHI Engineering College,IT,27870,101489,75,7.8,121,222,38,0.17117117117117117,27.423423423423422
2025,SC,MNO Engineering College,EEE,27899,157516,91,10.9,40,199,47,0.23618090452261306,60.92361809045226
2025,SC,PQR Engineering College,EEE,27912,82681,85,4.0,149,239,44,0.18410041841004185,18.482008368200837
2025,OC,DEF Engineering College,EEE,27916,172453,90,11.5,43,176,34,0.19318181818181818,59.463636363636354
2025,BC,DEF Engineering College,ECE,27922,167525,77,8.4,98,187,10,0.053475935828877004,33.16951871657754
2025,SC,MNO Engineering College,CSE,27965,123084,92,7.1,98,165,27,0.16363636363636364,38.57272727272727
2025,SC,JKL Engineering College,IT,27994,95322,79,13.0,106,215,48,0.22325581395348837,39.36511627906977
2025,OC,DEF Engineering College,EEE,28002,109097,76,8.5,21,102,46,0.45098039215686275,64.01960784313725
2025,SC,MNO Engineering College,ECE,28013,117003,77,12.6,38,145,36,0.2482758620689655,59.26551724137931
2025,OC,DEF Engineering College,EEE,28019,135977,90,11.0,79,127,32,0.25196850393700787,49.33937007874015
2025,SC,JKL Engineering College,ECE,28031,110316,75,6.6,65,62,22,0.3548387096774194,46.69677419354839
2025,OC,GHI Engineering College,EEE,28032,114422,91,7.2,121,122,22,0.18032786885245902,31.80655737704918
2025,BC,GHI Engineering College,EEE,28098,161459,76,13.2,23,194,13,0.06701030927835051,60.440206185567014
2025,OC,GHI Engineering College,EEE,28112,97488,96,10.2,143,212,45,0.21226415094339623,30.345283018867924
2025,BC,DEF Engineering College,CSE,28211,119714,80,5.2,145,210,40,0.19047619047619047,19.50952380952381
2025,OC,DEF Engineering College,CSE,28275,150381,79,14.7,54,134,15,0.11194029850746269,54.438805970149254
2025,BC,GHI Engineering College,IT,28278,109334,90,11.9,46,104,26,0.25,60.1
2025,BC,GHI Engineering College,CSE,28289,116182,97,11.4,87,150,30,0.2,48.4
2025,SC,JKL Engineering College,EEE,28308,109336,82,8.9,58,215,40,0.18604651162790697,49.82093023255813
2025,SC,JKL Engineering College,EEE,28351,159964,85,11.8,98,105,48,0.45714285714285713,47.04285714285715
2025,OC,GHI Engineering College,ECE,28370,131481,97,9.5,116,110,44,0.4,41.8
2025,BC,GHI Engineering College,CSE,28406,113333,91,12.3,48,116,26,0.22413793103448276,59.68275862068966
2025,BC,DEF Engineering College,EEE,28417,98165,88,5.5,99,217,12,0.055299539170506916,33.30599078341014
2025,OC,DEF Engineering College,IT,28463,109836,86,4.2,25,117,21,0.1794871794871795,56.08974358974359
2025,OC,GHI Engineering College,EEE,28482,88189,96,4.9,88,175,41,0.2342857142857143,41.98571428571428
2025,SC,JKL Engineering College,EEE,28521,178204,97,4.9,148,80,6,0.075,21.1
2025,OC,GHI Engineering College,ECE,28533,104690,96,10.5,82,159,19,0.11949685534591195,47.089937106918235
2025,SC,PQR Engineering College,ECE,28540,85182,77,9.5,22,65,6,0.09230769230769231,57.84615384615385
2025,OC,DEF Engineering College,CSE,28540,111562,96,9.4,72,82,29,0.35365853658536583,53.673170731707316
2025,SC,MNO Engineering College,CSE,28546,159252,80,14.4,40,216,32,0.14814814814814814,59.36296296296296
2025,SC,PQR Engineering College,CSE,28618,171948,78,10.7,110,190,20,0.10526315789473684,33.20526315789474
2025,SC,PQR Engineering College,CSE,28680,177950,78,6.2,149,194,30,0.15463917525773196,17.992783505154637
2025,BC,DEF Engineering College,EEE,28683,125893,81,5.2,76,98,41,0.41836734693877553,45.067346938775515
2025,SC,JKL Engineering College,EEE,28722,158202,88,7.7,135,173,34,0.19653179190751446,27.53063583815029
2025,SC,MNO Engineering College,EEE,28840,102789,87,11.9,62,182,36,0.1978021978021978,53.356043956043955
2025,BC,GHI Engineering College,EEE,28851,121178,95,12.4,55,177,47,0.2655367231638418,59.710734463276836
2025,OC,GHI Engineering College,CSE,28863,153664,85,11.5,60,74,37,0.5,59.0
2025,SC,PQR Engineering College,ECE,28967,94421,93,12.2,142,195,12,0.06153846153846154,28.73076923076923
2025,OC,DEF Engineering College,EEE,28996,110219,98,11.2,104,135,14,0.1037037037037037,41.474074074074075
2025,BC,PQR Engineering College,IT,29014,96721,89,12.5,102,109,18,0.1651376146788991,41.902752293577976
2025,OC,DEF Engineering College,CSE,29029,80190,86,6.5,27,147,42,0.2857142857142857,59.91428571428572
2025,SC,MNO Engineering College,ECE,29050,90549,84,10.2,55,195,47,0.24102564102564103,53.72051282051282
2025,BC,JKL Engineering College,CSE,29089,128430,81,7.9,123,203,47,0.2315270935960591,29.930541871921186
2025,SC,JKL Engineering College,CSE,29105,80467,76,8.6,34,144,28,0.19444444444444445,55.08888888888889
2025,SC,JKL Engineering College,EEE,29114,172676,84,6.9,86,96,43,0.4479166666666667,45.25833333333333
2025,BC,JKL Engineering College,IT,29137,143818,93,11.1,120,225,34,0.1511111111111111,36.022222222222226
2025,OC,DEF Engineering College,EEE,29160,170203,83,12.3,54,150,7,0.04666666666666667,51.93333333333333
2025,SC,PQR Engineering College,ECE,29230,102790,75,11.5,134,231,44,0.19047619047619047,27.60952380952381
2025,SC,JKL Engineering College,EEE,29240,110036,76,9.1,140,81,35,0.43209876543209874,28.541975308641973
2025,OC,GHI Engineering College,CSE,29288,163398,78,11.3,133,150,27,0.18,28.4
2025,SC,JKL Engineering College,EEE,29298,83786,79,12.2,56,134,5,0.03731343283582089,49.84626865671642
2025,SC,JKL Engineering College,EEE,29381,121279,75,6.4,126,151,45,0.2980132450331126,27.060264900662254
2025,BC,PQR Engineering College,CSE,29401,177797,86,8.5,119,67,27,0.40298507462686567,36.659701492537316
2025,OC,DEF Engineering College,CSE,29462,150191,97,7.9,73,66,32,0.48484848484848486,54.79696969696969
2025,SC,PQR Engineering College,CSE,29473,171685,98,6.5,134,97,29,0.29896907216494845,31.67938144329897
2025,SC,MNO Engineering College,IT,29504,132416,76,7.4,37,226,17,0.0752212389380531,50.604424778761064
2025,OC,DEF Engineering College,ECE,29540,80908,78,10.3,80,227,34,0.14977973568281938,42.69559471365639
2025,OC,DEF Engineering College,IT,29588,93443,97,8.0,101,217,39,0.17972350230414746,40.394470046082944
2025,SC,JKL Engineering College,EEE,29598,137720,79,9.2,100,124,23,0.18548387096774194,36.60967741935484
2025,OC,DEF Engineering College,ECE,29617,159108,90,11.0,92,235,28,0.11914893617021277,42.782978723404256
2025,SC,MNO Engineering College,ECE,29657,162251,98,9.9,125,105,40,0.38095238095238093,39.41904761904762
2025,SC,MNO Engineering College,IT,29709,177948,88,14.0,107,228,47,0.20614035087719298,42.42280701754386
2025,SC,MNO Engineering College,CSE,29717,118892,98,9.2,43,176,8,0.045454545454545456,56.60909090909091
2025,SC,MNO Engineering College,CSE,29738,117123,78,9.1,89,138,45,0.32608695652173914,42.32173913043478
2025,OC,DEF Engineering College,EEE,29780,99588,82,4.3,125,211,16,0.07582938388625593,22.91658767772512
2025,BC,PQR Engineering College,IT,29788,83028,80,12.6,141,70,17,0.24285714285714285,29.157142857142862
2025,SC,MNO Engineering College,ECE,29791,166455,95,14.6,91,209,31,0.14832535885167464,48.76650717703349
2025,OC,DEF Engineering College,CSE,29799,140208,86,12.1,59,230,28,0.12173913043478261,52.63478260869566
2025,BC,MNO Engineering College,EEE,29841,123750,81,7.0,120,65,29,0.4461538461538462,34.223076923076924
2025,OC,GHI Engineering College,IT,29848,150013,89,13.6,34,232,11,0.04741379310344827,61.04827586206897
2025,SC,PQR Engineering College,CSE,29886,165812,80,5.8,125,206,44,0.21359223300970873,26.571844660194174
2025,OC,GHI Engineering College,IT,29900,129052,87,6.0,80,218,41,0.18807339449541285,41.861467889908255
2025,SC,PQR Engineering College,CSE,29933,105770,81,6.1,58,218,36,0.1651376146788991,46.30275229357798
2025,SC,JKL Engineering College,CSE,29965,114753,82,6.9,61,147,22,0.14965986394557823,46.19319727891156
2025,BC,JKL Engineering College,CSE,29967,150044,91,6.8,96,74,8,0.10810810810810811,37.46216216216216
2025,OC,GHI Engineering College,IT,29976,123746,96,10.9,39,94,50,0.5319148936170213,68.63829787234042
2025,BC,PQR Engineering College,ECE,29991,152989,90,8.5,37,239,15,0.06276150627615062,55.65523012552301
2025,SC,MNO Engineering College,IT,29997,85267,79,14.4,146,149,42,0.28187919463087246,29.93758389261745
2025,OC,JKL Engineering College,ECE,30029,155906,88,5.6,104,208,16,0.07692307692307693,32.33846153846154
2025,BC,PQR Engineering College,EEE,30112,158546,93,12.5,140,140,39,0.2785714285714286,33.97142857142857
2025,OC,MNO Engineering College,IT,30153,149059,79,10.9,56,190,45,0.23684210526315788,52.536842105263155
2025,SC,MNO Engineering College,CSE,30280,154814,91,10.8,107,121,46,0.38016528925619836,43.603305785123965
2025,BC,JKL Engineering College,CSE,30288,154074,91,5.3,56,86,23,0.26744186046511625,51.14883720930232
2025,OC,JKL Engineering College,IT,30364,136081,94,8.0,112,179,39,0.21787709497206703,36.95754189944134
2025,SC,MNO Engineering College,CSE,30372,115512,80,14.2,23,148,22,0.14864864864864866,64.27297297297297
2025,SC,JKL Engineering College,IT,30400,176149,81,5.9,112,104,6,0.057692307692307696,27.753846153846155
2025,BC,PQR Engineering College,EEE,30402,90365,94,12.5,90,87,10,0.11494252873563218,45.99885057471265
2025,OC,JKL Engineering College,IT,30521,101467,91,4.2,136,110,15,0.13636363636363635,23.427272727272726
2025,BC,PQR Engineering College,EEE,30534,165744,87,7.8,67,176,6,0.03409090909090909,44.48181818181818
2025,SC,PQR Engineering College,ECE,30560,158892,97,10.0,127,240,7,0.029166666666666667,31.583333333333332
2025,BC,MNO Engineering College,IT,30647,110708,88,7.5,50,233,26,0.11158798283261803,51.131759656652356
2025,BC,JKL Engineering College,IT,30688,161126,96,12.6,146,221,33,0.1493212669683258,30.586425339366517
2025,OC,MNO Engineering College,CSE,30911,167512,94,7.4,95,161,13,0.08074534161490683,38.71490683229814
2025,SC,JKL Engineering College,ECE,30998,164487,81,9.4,98,160,44,0.275,39.800000000000004
2025,OC,MNO Engineering College,IT,31016,143906,91,5.2,72,118,24,0.2033898305084746,44.9677966101695
2025,OC,MNO Engineering College,IT,31027,81556,87,6.8,140,148,41,0.27702702702702703,26.44054054054054
2025,OC,MNO Engineering College,CSE,31082,130493,82,5.9,100,200,9,0.045,31.4
2025,BC,JKL Engineering College,ECE,31089,174503,90,8.8,101,160,49,0.30625,41.625
2025,SC,MNO Engineering College,IT,31110,177952,89,10.1,34,67,39,0.582089552238806,68.24179104477612
2025,BC,PQR Engineering College,IT,31154,96737,91,12.2,128,239,40,0.16736401673640167,34.447280334728035
2025,BC,PQR Engineering College,CSE,31157,113337,95,9.5,29,235,17,0.07234042553191489,60.746808510638296
2025,SC,PQR Engineering College,CSE,31183,90307,86,9.7,63,189,32,0.1693121693121693,49.98624338624339
2025,SC,MNO Engineering College,CSE,31198,83702,85,14.9,23,204,6,0.029411764705882353,64.08823529411764
2025,SC,MNO Engineering College,CSE,31251,99328,87,6.5,98,127,15,0.11811023622047244,35.562204724409455
2025,BC,MNO Engineering College,IT,31387,105284,77,14.2,57,64,9,0.140625,53.0125
2025,SC,JKL Engineering College,CSE,31398,134485,84,4.6,22,203,21,0.10344827586206896,55.26896551724138
2025,BC,JKL Engineering College,ECE,31415,176745,91,4.9,53,160,15,0.09375,48.175
2025,BC,MNO Engineering College,ECE,31429,113717,90,5.9,52,134,9,0.06716417910447761,48.64328358208955
2025,OC,MNO Engineering College,ECE,31433,87848,83,11.5,124,168,35,0.20833333333333334,33.36666666666667
2025,BC,MNO Engineering College,CSE,31470,169847,98,8.6,92,213,37,0.17370892018779344,43.87417840375587
2025,OC,MNO Engineering College,ECE,31570,91221,82,7.4,75,225,16,0.07111111111111111,40.92222222222222
2025,BC,JKL Engineering College,EEE,31612,119933,83,9.7,74,230,5,0.021739130434782608,42.83478260869565
2025,OC,PQR Engineering College,CSE,31666,144250,78,7.5,79,84,47,0.5595238095238095,48.39047619047619
2025,SC,PQR Engineering College,IT,31721,119882,94,14.8,89,135,39,0.28888888888888886,52.077777777777776
2025,BC,PQR Engineering College,ECE,31755,102273,87,4.4,21,118,45,0.3813559322033898,61.827118644067795
2025,BC,JKL Engineering College,EEE,31755,123135,90,11.1,130,177,18,0.1016949152542373,31.13389830508475
2025,BC,PQR Engineering College,IT,31791,121145,75,9.4,122,154,46,0.2987012987012987,31.274025974025975
2025,BC,PQR Engineering College,IT,31800,123458,83,12.2,91,201,32,0.15920398009950248,42.98407960199005
2025,BC,MNO Engineering College,ECE,31840,104128,94,15.0,72,152,16,0.10526315789473684,53.70526315789474
2025,BC,MNO Engineering College,IT,31864,100057,98,11.8,48,153,21,0.13725490196078433,59.54509803921568
2025,SC,JKL Engineering College,CSE,31954,115397,83,9.0,99,107,45,0.4205607476635514,42.61121495327103
2025,BC,PQR Engineering College,CSE,32004,112400,76,13.6,113,65,12,0.18461538461538463,36.19230769230769
2025,BC,PQR Engineering College,IT,32125,120448,97,9.7,20,146,6,0.0410958904109589,63.62191780821917
2025,OC,PQR Engineering College,CSE,32152,139340,90,4.6,50,77,38,0.4935064935064935,56.470129870129874
2025,SC,JKL Engineering College,CSE,32196,126625,94,5.9,112,167,34,0.20359281437125748,34.57185628742515
2025,BC,JKL Engineering College,CSE,32279,154503,78,7.7,147,192,46,0.23958333333333334,21.791666666666668
2025,SC,JKL Engineering College,ECE,32322,100839,77,7.4,145,218,30,0.13761467889908258,19.752293577981654
2025,BC,PQR Engineering College,ECE,32336,152721,81,10.9,129,155,5,0.03225806451612903,27.14516129032258
2025,BC,JKL Engineering College,EEE,32346,116193,90,9.8,56,71,26,0.36619718309859156,57.32394366197183
2025,SC,PQR Engineering College,EEE,32362,115895,75,4.5,130,188,16,0.0851063829787234,19.70212765957447
2025,OC,PQR Engineering College,IT,32377,113916,86,10.1,95,91,29,0.31868131868131866,43.77362637362638
2025,BC,JKL Engineering College,ECE,32401,88676,96,10.4,96,85,30,0.35294117647058826,47.45882352941177
2025,BC,PQR Engineering College,IT,32426,106401,82,4.5,101,191,43,0.225130890052356,33.30261780104712
2025,SC,PQR Engineering College,CSE,32519,131102,98,12.6,87,158,12,0.0759493670886076,47.41898734177215
2025,OC,JKL Engineering College,EEE,32528,109979,96,9.2,58,130,48,0.36923076923076925,57.98461538461539
2025,OC,MNO Engineering College,IT,32541,99655,75,5.4,63,239,17,0.07112970711297072,40.42259414225941
2025,BC,PQR Engineering College,ECE,32626,94541,78,4.4,94,230,13,0.05652173913043478,30.730434782608697
2025,BC,PQR Engineering College,IT,32679,126838,94,11.7,42,212,9,0.04245283018867924,58.14905660377358
2025,OC,MNO Engineering College,EEE,32697,142874,78,10.0,69,67,29,0.43283582089552236,51.35671641791044
2025,SC,JKL Engineering College,ECE,32745,129754,98,6.5,76,154,17,0.11038961038961038,45.307792207792204
2025,BC,MNO Engineering College,IT,32751,162367,79,6.8,64,175,32,0.18285714285714286,44.957142857142856
2025,BC,PQR Engineering College,EEE,32826,151454,86,11.5,122,79,15,0.189873417721519,34.49746835443038
2025,SC,MNO Engineering College,ECE,32841,126705,89,5.9,75,227,48,0.21145374449339208,44.32907488986784
2025,BC,MNO Engineering College,IT,32879,114683,82,4.9,113,139,34,0.2446043165467626,30.492086330935255
2025,SC,JKL Engineering College,ECE,32892,161020,95,11.4,31,184,47,0.2554347826086957,65.70869565217392
2025,SC,MNO Engineering College,CSE,32927,165682,88,13.2,73,123,33,0.2682926829268293,53.06585365853659
2025,BC,PQR Engineering College,CSE,32935,100883,92,11.7,40,135,18,0.13333333333333333,59.96666666666666
2025,SC,JKL Engineering College,ECE,32939,164145,84,7.8,59,128,28,0.21875,49.675
2025,OC,JKL Engineering College,CSE,32981,172701,81,4.7,142,60,38,0.6333333333333333,29.06666666666667
2025,BC,PQR Engineering College,IT,33000,147626,84,6.9,76,63,37,0.5873015873015873,51.046031746031744
2025,SC,MNO Engineering College,EEE,33054,167923,85,11.2,149,226,46,0.20353982300884957,26.070796460176993
2025,SC,PQR Engineering College,CSE,33098,128283,79,8.4,92,129,21,0.16279069767441862,37.75581395348837
2025,SC,PQR Engineering College,ECE,33100,85556,85,14.4,146,149,36,0.24161073825503357,30.932214765100674
2025,OC,PQR Engineering College,CSE,33113,146241,87,5.8,146,63,20,0.31746031746031744,24.44920634920635
2025,SC,MNO Engineering College,ECE,33121,92380,75,5.2,110,170,35,0.20588235294117646,28.81764705882353
2025,OC,MNO Engineering College,ECE,33123,116715,91,7.2,113,142,47,0.33098591549295775,37.21971830985916
2025,OC,MNO Engineering College,IT,33163,133664,87,7.9,74,156,19,0.12179487179487179,44.235897435897435
2025,OC,JKL Engineering College,ECE,33251,117128,81,9.8,58,177,7,0.03954802259887006,47.4909604519774
2025,SC,PQR Engineering College,EEE,33264,117626,82,10.6,60,228,30,0.13157894736842105,49.83157894736841
2025,BC,MNO Engineering College,ECE,33272,137124,81,9.2,72,61,22,0.36065573770491804,49.11311475409837
2025,OC,PQR Engineering College,EEE,33298,113399,89,12.4,62,141,31,0.2198581560283688,54.89716312056738
2025,OC,PQR Engineering College,EEE,33356,105934,87,5.9,87,234,11,0.04700854700854701,36.840170940170935
2025,OC,MNO Engineering College,ECE,33388,110304,93,13.8,95,158,13,0.08227848101265822,44.845569620253166
2025,OC,MNO Engineering College,IT,33435,163945,80,10.4,66,108,34,0.3148148148148148,50.8962962962963
2025,OC,MNO Engineering College,CSE,33518,145810,95,8.7,76,61,14,0.22950819672131148,48.990163934426235
2025,OC,MNO Engineering College,IT,33522,143764,76,8.3,28,170,23,0.13529411764705881,55.40588235294118
2025,BC,MNO Engineering College,EEE,33550,93050,76,14.7,89,114,32,0.2807017543859649,46.4140350877193
2025,SC,PQR Engineering College,ECE,33567,141201,92,9.1,28,169,8,0.047337278106508875,59.24674556213017
2025,OC,MNO Engineering College,EEE,33574,103193,96,4.1,39,179,5,0.027932960893854747,51.75865921787709
2025,BC,PQR Engineering College,ECE,33610,91916,76,9.4,55,94,19,0.20212765957446807,49.74255319148936
2025,BC,PQR Engineering College,EEE,33736,102073,87,4.7,140,122,49,0.4016393442622951,26.832786885245902
2025,SC,MNO Engineering College,EEE,33758,101879,87,7.4,125,182,8,0.04395604395604396,26.87912087912088
2025,BC,MNO Engineering College,IT,33799,153095,83,14.7,145,184,35,0.19021739130434784,29.90434782608696
2025,SC,JKL Engineering College,CSE,33802,83140,92,6.3,53,150,16,0.10666666666666667,50.13333333333333
2025,OC,MNO Engineering College,ECE,33876,94223,81,4.9,54,180,6,0.03333333333333333,43.666666666666664
2025,BC,MNO Engineering College,ECE,33888,95318,83,5.7,25,187,35,0.18716577540106952,56.84331550802139
2025,OC,PQR Engineering College,CSE,33905,145881,83,7.4,70,131,8,0.061068702290076333,42.52137404580152
2025,BC,PQR Engineering College,ECE,33908,153715,88,11.2,112,117,18,0.15384615384615385,37.07692307692308
2025,OC,JKL Engineering College,IT,33910,136532,80,11.8,113,72,43,0.5972222222222222,43.84444444444445
2025,SC,MNO Engineering College,IT,33987,168956,85,6.0,28,201,13,0.06467661691542288,54.393532338308454
2025,SC,JKL Engineering College,IT,33998,120316,87,9.0,106,116,39,0.33620689655172414,40.02413793103448
2025,BC,MNO Engineering College,IT,34004,93742,85,13.0,71,199,48,0.24120603015075376,52.02412060301508
2025,SC,MNO Engineering College,IT,34035,95203,92,12.8,20,112,35,0.3125,70.64999999999999
2025,OC,PQR Engineering College,CSE,34077,80434,83,14.9,67,104,31,0.2980769230769231,55.661538461538456
2025,SC,MNO Engineering College,ECE,34100,122047,98,10.8,44,124,21,0.1693548387096774,60.38709677419355
2025,SC,PQR Engineering College,CSE,34138,123504,96,5.2,29,77,33,0.42857142857142855,63.87142857142857
2025,BC,MNO Engineering College,ECE,34143,115297,77,6.7,126,78,10,0.1282051282051282,24.564102564102562
2025,BC,JKL Engineering College,ECE,34205,179101,85,11.0,139,176,11,0.0625,26.05
2025,OC,JKL Engineering College,ECE,34248,157651,85,8.5,114,209,30,0.14354066985645933,32.67081339712919
2025,BC,JKL Engineering College,ECE,34342,131219,90,5.1,60,161,12,0.07453416149068323,45.59068322981366
2025,SC,MNO Engineering College,EEE,34349,91139,97,14.8,51,137,50,0.36496350364963503,65.89927007299269
2025,BC,PQR Engineering College,CSE,34381,141548,95,7.9,40,74,49,0.6621621621621622,67.64324324324323
2025,OC,MNO Engineering College,ECE,34421,85360,81,9.6,44,120,49,0.4083333333333333,58.866666666666674
2025,OC,JKL Engineering College,ECE,34484,100741,78,7.8,104,117,10,0.08547008547008547,31.70940170940171
2025,BC,JKL Engineering College,EEE,34513,110799,85,10.9,102,192,31,0.16145833333333334,39.02916666666666
2025,OC,MNO Engineering College,IT,34545,109341,91,7.5,150,174,6,0.034482758620689655,20.489655172413794
2025,OC,PQR Engineering College,IT,34659,92837,92,13.4,87,141,28,0.19858156028368795,48.87163120567376
2025,SC,JKL Engineering College,CSE,34708,158550,91,11.0,76,211,32,0.15165876777251186,48.53317535545024
2025,OC,MNO Engineering College,ECE,34734,139607,87,6.8,93,92,24,0.2608695652173913,40.21739130434783
2025,BC,MNO Engineering College,IT,34746,133991,85,10.9,85,87,29,0.3333333333333333,47.56666666666666
2025,BC,MNO Engineering College,EEE,34751,93986,75,11.9,142,96,31,0.3229166666666667,28.258333333333336
2025,BC,MNO Engineering College,ECE,34767,124287,77,4.2,83,232,11,0.04741379310344827,33.34827586206897
2025,BC,MNO Engineering College,CSE,34855,99337,78,5.8,88,73,46,0.6301369863013698,45.40273972602739
2025,OC,PQR Engineering College,ECE,34873,140494,82,10.3,41,239,6,0.02510460251046025,53.1020920502092
2025,OC,PQR Engineering College,ECE,34906,165389,92,14.8,81,145,32,0.2206896551724138,52.51379310344827
